Name,Meaning,Gender,Origin,Similar
Shitiratna,Blue Gem; Sapphire,Male,Indian,-
Shitiz,Horizon,Male,Indian,-
Shiuli,A Flower,Female,Indian,-
Shiulie,A Flower,Female,Indian,-
Shiv,Lord Shiva; Auspicious; Lucky,Male,Indian,-
Shiva,Goddess Parvati,Female,Indian,-
Shiva,The God of Destruction,Male,Indian,-
Shivabandhu,Friend of Shiva,Male,Indian,-
Shivadasa,Servant of Shiva,Male,Indian,-
Shivadev,Lord of Prosperity,Male,Indian,-
Shivadevi,Goddess of Grace,Female,Indian,-
Shivadin,Devotee of Lord Shiva,Male,Indian,-
Shivadut,N/A,Male,Indian,-
Shivaduti,Messenger of Shiva,Female,Indian,-
Shivageeth,Lord of Singer,Male,Indian,-
Shivaiah,N/A,Male,Indian,-
Shivaji,The Auspicious One,Male,Indian,-
Shivakanta,Goddess Durga,Female,Indian,-
Shivakar,Causing Happiness,Male,Indian,-
Shivakari,Source of Auspicious Things; Goddess Lakshmi,Female,Indian,-
Shivakshi,God's Shiva Third Eye,Female,Indian,-
Shivakumar,Son of Lord Shiva,Male,Indian,-
Shival,Wife of Lord Shiva,Female,Indian,-
Shivalal,Son of Lord Shiva,Male,Indian,-
Shivali,Goddess Parvati,Female,Indian,-
Shivalik,Lord Shiva,Male,Indian,-
Shivalika,Belonging of Lord Shiv; Related to Lord Shiv; Whose Owner is Lord Shiv; Lord Shiv in Female Form; Goddess Parvati; Durga; Kali; Shakti; This Name can Be Matched to Any Goddess who Belong to Lord Shiv,Female,Indian,-
Shivam,Auspicious; Lord Shiva,Male,Indian,-
Shivana,Goddess Parvati,Female,Indian,-
Shivana,N/A,Male,Indian,-
Shivanand,One who is Happy in Lord Shiva's Thoughts; Shiva's Worship,Male,Indian,-
Shivanath,Lord Shiva,Male,Indian,-
Shivanchal,Shelter of Lord Shiva,Male,Indian,-
Shivang,Part of Lord Shiva,Male,Indian,-
Shivangi,Beautiful,Female,Indian,-
Shivangini,A Part of Shiva,Female,Indian,-
Shivani,Goddess Parvati,Female,Indian,-
Shivani,Wife of Shiva,Male,Indian,-
Shivanija,N/A,Female,Indian,-
Shivanjali,Lord Shiva,Female,Indian,-
Shivank,Mark of Lord,Male,Indian,-
Shivankh,N/A,Male,Indian,-
Shivanne,Goddess Parvati,Female,Indian,-
Shivansh,Part of God Shiv,Male,Indian,-
Shivanshi,A Part of Shiv,Female,Indian,-
Shivanshu,Part of Lord Shiva,Male,Indian,-
Shivaprakash,Auspicious; Lord Shiva,Male,Indian,-
Shivapriya,Beloved of Shiva,Female,Indian,-
Shivaraj,Lord Shiva,Male,Indian,-
Shivaram,Lord Rama and Lord Shiva Conjoined,Male,Indian,-
Shivarath,The Chariot of Lord Shiva,Male,Indian,-
Shivarup,Image of Lord Shiva,Male,Indian,-
Shivas,Lord Shiva,Male,Indian,-
Shivashri,Glory of Lord Shiva,Female,Indian,-
Shivashri,Glory of Lord Shiva,Male,Indian,-
Shivasundari,Durga,Female,Indian,-
Shivasunu,Lord Shiva,Female,Indian,-
Shivasunu,Lord Ganesh,Male,Indian,-
Shivatam,Most Fortunate,Male,Indian,-
Shivati,Shiv and Parvati,Female,Indian,-
Shivatmika,The Essence of Lord Shiva,Female,Indian,-
Shivavarm,Protected by Lord Shiva,Male,Indian,-
Shivea,N/A,Female,Indian,-
Shiveena,Parvati,Female,Indian,-
Shiven,Lord Shiva,Male,Indian,-
Shivendra,Lord Shiva,Male,Indian,-
Shivendu,Pure Moon,Male,Indian,-
Shivesh,Lord Shiva,Male,Indian,-
Shiveshvar,God of Welfare,Male,Indian,-
Shivi,Name of a Great King in Hindu Mythology,Female,Indian,-
Shivi,A Great King in Hindu Mythology,Male,Indian,-
Shivika,Palanquin,Female,Indian,-
Shivin,Name of Lord Shiva; The Destroyer; One who Maintains Balance Between Life and Death,Female,Indian,-
Shivin,Name of Lord Shiva; The Destroyer; One who Maintains Balance Between Life and Death,Male,Indian,-
Shivina,Parvati,Female,Indian,-
Shivkriti,Acceptance,Female,Indian,-
Shivkumar,Son of Lord Shiva; Ganesh; Kartikeya; Shivanandan,Male,Indian,-
Shivlal,Lord Shiva,Male,Indian,-
Shivli,Flower,Female,Indian,-
Shivmati,The Brain of Lord Shiva,Female,Indian,-
Shivnath,Auspicious,Male,Indian,-
Shivohne,N/A,Female,Indian,-
Shivprasad,Moon,Male,Indian,-
Shivraj,Lord Shiva,Male,Indian,-
Shivram,Lord Shiva,Male,Indian,-
Shivroy,Lord Shiva,Male,Indian,-
Shivshankar,Lord Shiva,Male,Indian,-
Shivshekhar,One at the Top of Shiva; Moon,Male,Indian,-
Shivta,N/A,Female,Indian,-
Shiwaas,N/A,Male,Indian,-
Shiwangi,Goddess Durga,Female,Indian,-
Shiyam,Happy,Male,Indian,-
Shiyamak,N/A,Male,Indian,-
Shlaghya,Excellent,Female,Indian,-
Shlesh,Physical Bonding,Male,Indian,-
Shlesha,More Than Enough,Female,Indian,-
Shlok,Sanskrit Verse Sound Praise,Male,Indian,-
Shloka,Verse,Female,Indian,-
Shloka,Hindu Prayer,Male,Indian,-
Shlokh,Hyme's of Lord,Male,Indian,-
Shoba,Beauty,Female,Indian,-
Shoban,Handsome,Male,Indian,-
Shobana,Goddess Parvati,Female,Indian,-
Shobha,Attractive; Splendour,Female,Indian,-
Shobhadevi,Goddess Parvati; Wife of Lord Shiva,Female,Indian,-
Shobhak,Brilliant,Male,Indian,-
Shobhan,Splendid,Male,Indian,-
Shobhana,Splendid,Female,Indian,-
Shobhanbabu,Splendid,Female,Indian,-
Shobhika,Beauty,Female,Indian,-
Shobhin,Splendid; Beautiful,Male,Indian,-
Shobhini,Graceful; Splendid,Female,Indian,-
Shobhit,Gold; Increase Quality,Male,Indian,-
Shobhita,Splendid,Female,Indian,-
Shobhna,Ornamental; Shining,Female,Indian,-
Shobika,Beautiful; Brilliant,Male,Indian,-
Shobitha,N/A,Female,Indian,-
Shobna,Ornamental; Shining; Beautiful,Female,Indian,-
Shod,To Search,Male,Indian,-
Shohini,N/A,Female,Indian,-
Shok,Hymn; Verse of God,Male,Indian,-
Sholk,Gods Prayer; Sanskrit Phrase,Male,Indian,-
Shoma,A Tributary of River Ganga,Female,Indian,-
Shoman,N/A,Male,Indian,-
Shomendra,Indra,Male,Indian,-
Shomik,N/A,Male,Indian,-
Shomili,Elegant and Beautiful,Female,Indian,-
Shona,A Tributary of Ganga; Gold,Female,Indian,-
Shonali,Meaning,Female,Indian,-
Shonamani,Red Gem; Ruby,Female,Indian,-
Shonaya,Whealthy,Female,Indian,-
Shoni,One of Complexion of Red Lotus,Female,Indian,-
Shonima,Redness,Female,Indian,-
Shoor,Valiant,Male,Indian,-
Shoora,Bold; A Name for Lord Hanuman,Male,Indian,-
Shoorsen,Brave,Male,Indian,-
Shorashi,Young Woman,Female,Indian,-
Shorey,N/A,Male,Indian,-
Shoreya,N/A,Male,Indian,-
Shorya,Glory,Male,Indian,-
Shotika,Beauty of Life,Female,Indian,-
Shoubhit,Lord Krishna,Male,Indian,-
Shoumik,Fire; Powerful,Male,Indian,-
Shoumo,The Learned One,Female,Indian,-
Shoumo,The Learned One,Male,Indian,-
Shouraya,Courageous,Female,Indian,-
Shouri,Lord Vishnu,Male,Indian,-
Shourov,Valiant,Male,Indian,-
Shourya,Fame for Being Brave,Male,Indian,-
Shouvik,Magician,Male,Indian,-
Shova,Beautiful,Male,Indian,-
Shrabana,Name of a Star,Female,Indian,-
Shraddha,Veneration,Female,Indian,-
Shradha,Faith,Female,Indian,-
Shradhdha,Faith; Trust,Female,Indian,-
Shragvy,Musical Note,Female,Indian,-
Shramidhi,Girl who Likes to Work Hard and Earn,Female,Indian,-
Shrankhla,N/A,Female,Indian,-
Shrathi,Veda,Female,Indian,-
Shraunak,A Hindu Month,Male,Indian,-
Shrava,Praise Glory Fame,Male,Indian,-
Shravan,Name of a Hindu Month,Male,Indian,-
Shravana,Name of a Star,Female,Indian,-
Shravana,Twenty-second Nashaktra,Male,Indian,-
Shravani,Born in the Month of Shravan,Female,Indian,-
Shravaniya,Worthy to Listen,Female,Indian,-
Shravankumar,A Character from the Epic Ramayana,Male,Indian,-
Shravanthi,A Name in Buddhist Literature,Female,Indian,-
Shravanthika,Flowing,Female,Indian,-
Shravanti,A Name in Buddhist Literature,Female,Indian,-
Shravasta,Much Heard; Famous,Female,Indian,-
Shravasti,An Ancient Indian City,Female,Indian,-
Shravi,Cool,Female,Indian,-
Shravika,Friend,Female,Indian,-
Shravisth,Most Famous,Male,Indian,-
Shraviya,Enthusiastic; Talented Person; Like to Live with Good Characters; Successive Person; Angry when Irritated,Male,Indian,-
Shravya,Musical Tone,Female,Indian,-
Shrawantika,N/A,Female,Indian,-
Shray,Credit,Male,Indian,-
Shraya,Shresth,Female,Indian,-
Shree,Goddess Lakshmi,Female,Indian,-
Shree,God,Male,Indian,-
Shreea,Goddess Lakshmi,Female,Indian,-
Shreebani,Born in Month of Shravan,Female,Indian,-
Shreebhu,Name of a River,Female,Indian,-
Shreedatta,Gods Name,Male,Indian,-
Shreedevee,An Ancient Indian City,Female,Indian,-
Shreedevi,Goddess,Female,Indian,-
Shreedha,N/A,Female,Indian,-
Shreedhar,Husband of Lakshmi,Male,Indian,-
Shreehan,Lord Vishnu,Male,Indian,-
Shreeharsh,God of Happiness,Male,Indian,-
Shreekant,An Epithet of Vishnu,Male,Indian,-
Shreekrishna,Lord Krishna,Male,Indian,-
Shreekumar,Beautiful,Male,Indian,-
Shreela,Beautiful,Female,Indian,-
Shreelataa,Beautiful Language,Female,Indian,-
Shreema,Prosperous,Female,Indian,-
Shreeman,A Respectable Person,Male,Indian,-
Shreemani,Beautiful; Rich,Female,Indian,-
Shreematee,N/A,Female,Indian,-
Shreemayi,Fortunate,Female,Indian,-
Shreena,Spiritual,Female,Indian,-
Shreenand,Lord Vishnu; Lord Krishna,Male,Indian,-
Shreenath,Lord Shrinathji in Gujarat,Male,Indian,-
Shreenivas,Goddess House,Male,Indian,-
Shreeparna,Tree Adorned with Leaves,Female,Indian,-
Shreeprada,Goddess Radha,Female,Indian,-
Shreepriya,Lover of Lakshmi,Male,Indian,-
Shreepushp,Cloves,Male,Indian,-
Shreerag,N/A,Male,Indian,-
Shreerang,Another Name of Vishnu,Male,Indian,-
Shreeranjani,Prosperous,Female,Indian,-
Shreesh,Good Fortune,Male,Indian,-
Shreesha,Wealthy,Female,Indian,-
Shreetej,Glory of Goddess Laxmi,Male,Indian,-
Shreevallabh,Lord of Lakshmi,Male,Indian,-
Shreey,Lord of Shree,Male,Indian,-
Shreeya,Auspicious; Lucky; Happiness,Female,Indian,-
Shreeyang,Lord Ganesha,Male,Indian,-
Shreius,Sobering Power,Male,Indian,-
Shrejal,Foremost; Best; First,Female,Indian,-
Shrena,Foremost; Best; First,Female,Indian,-
Shrenik,Organised,Male,Indian,-
Shresht,Elevated; Best of All,Male,Indian,-
Shreshta,Fortunate,Female,Indian,-
Shreshta,The Best,Male,Indian,-
Shresta,Foremost; Best; First,Female,Indian,-
Shrestajna,Top Knowledge,Male,Indian,-
Shrestajna,Top Knowledge,Female,Indian,-
Shresth,Best of All,Female,Indian,-
Shresth,Best of All,Male,Indian,-
Shrestha,Perfection,Female,Indian,-
Shresthi,Best of All,Female,Indian,-
Shresthi,Best of All,Male,Indian,-
Shrevin,Divine,Male,Indian,-
Shrey,Marvellous,Male,Indian,-
Shreya,Auspicious; Better,Female,Indian,-
Shreya,Beautiful,Male,Indian,-
Shreyada,One who Gives Wealth; Giver of Wealth,Female,Indian,-
Shreyaj,N/A,Male,Indian,-
Shreyan,N/A,Female,Indian,-
Shreyank,Fame,Male,Indian,-
Shreyansh,Fame; Fame Giver and Lucky; Goddess of Earth,Male,Indian,-
Shreyanshi,N/A,Female,Indian,-
Shreyanshu,God of Affection,Male,Indian,-
Shreyas,Superior; Good,Male,Indian,-
Shreyash,Credit and Success,Male,Indian,-
Shreyashi,Good,Female,Indian,-
Shreyasi,One who is Most Beautiful,Female,Indian,-
Shreyus,The Superior; Excellent; Auspicious,Male,Indian,-
Shri,Respected,Male,Indian,-
Shri,Lustre,Female,Indian,-
Shribala,Divine Maiden,Female,Indian,-
Shribhadra,A Goddess; Best Among People,Female,Indian,-
Shribindu,Mark of Fortune,Female,Indian,-
Shrida,Bestowing Fortune; Given by Goddess Lakshmi,Female,Indian,-
Shrida,Lord Kuber,Male,Indian,-
Shridaman,Beautiful Garland,Male,Indian,-
Shridevi,Goddess,Female,Indian,-
Shridhar,Lord Vishnu,Male,Indian,-
Shridhara,Bearer of the Goddess Shri,Male,Indian,-
Shridula,Blessing,Female,Indian,-
Shridulla,Blessing,Female,Indian,-
Shrieya,First; Best; Shreshth,Female,Indian,-
Shrigauri,Goddess Parvati,Female,Indian,-
Shrigeeta,The Sacred Geeta,Female,Indian,-
Shrigopal,Lord Krishna,Male,Indian,-
Shrihaan,Lord Vishnu,Male,Indian,-
Shrihan,Lord Vishnu,Male,Indian,-
Shrihansu,Lord Vishnu,Male,Indian,-
Shrihari,Lord Krishna,Male,Indian,-
Shriharit,Lord Vishnu,Male,Indian,-
Shrijani,Creative,Female,Indian,-
Shrika,Small Whistle; Name of a Bird; Fortune,Female,Indian,-
Shrikala,Goddess Laxmi,Female,Indian,-
Shrikama,Radha,Female,Indian,-
Shrikant,Lord Vishnu,Male,Indian,-
Shrikanta,Creative,Female,Indian,-
Shrikanta,Beautiful,Male,Indian,-
Shrikantha,Beautiful Throat,Male,Indian,-
Shrikar,Lord Vishnu,Male,Indian,-
Shrikara,Maker or Giver of Wealth,Male,Indian,-
Shrikari,Causing Prosperity,Male,Indian,-
Shrikari,Maker or Giver of Wealth,Female,Indian,-
Shrikeshav,Lord Krishna,Male,Indian,-
Shrikirti,Lustrous Fame,Female,Indian,-
Shrikrishna,Lord Krishna,Male,Indian,-
Shrikumar,Beautiful,Male,Indian,-
Shrikumari,Lustrous,Female,Indian,-
Shril,Lustrious,Female,Indian,-
Shrila,Beautiful,Female,Indian,-
Shrilalita,Graceful; Prosperous,Female,Indian,-
Shrilata,Lustrous Creeper,Female,Indian,-
Shrilaxmi,Goddess Laxmi,Female,Indian,-
Shrilekha,Lustrous Essay,Female,Indian,-
Shrilekhaa,N/A,Female,Indian,-
Shriman,Beautiful,Male,Indian,-
Shrimani,Beautiful; Jewel,Female,Indian,-
Shrimat,Lord Vishnu,Male,Indian,-
Shrimata,Divine Mother; A Goddess,Female,Indian,-
Shrimate,Revered; Lord Hanuman,Male,Indian,-
Shrimati,Goddess Lakshmi; Fortunate,Female,Indian,-
Shrimayi,Fortunate,Female,Indian,-
Shrimohan,Lord Krishna,Male,Indian,-
Shrimukhi,A Flowering Tree,Female,Indian,-
Shrimurti,Divine Image,Female,Indian,-
Shrina,Night,Female,Indian,-
Shrinand,Lord Vishnu,Male,Indian,-
Shrinath,Lord Vishnu,Male,Indian,-
Shringesh,Lord of Pearls,Male,Indian,-
Shrini,N/A,Male,Indian,-
Shrinidhi,Goddess Lakshmi,Female,Indian,-
Shrinij,Close to Money or Laxmi,Male,Indian,-
Shriniketan,Lord Vishnu,Male,Indian,-
Shrinitha,Night,Female,Indian,-
Shrinivas,Lord Vishnu,Male,Indian,-
Shrinivasa,The Abode of Lakshmi,Male,Indian,-
Shripad,Lord Vishnu,Male,Indian,-
Shripadma,Lord Krishna,Male,Indian,-
Shripal,Lord Vishnu,Male,Indian,-
Shriparna,Tree Adorned with Leaves,Female,Indian,-
Shripati,Lord Vishnu,Male,Indian,-
Shriprasad,Gift of God,Male,Indian,-
Shriram,Lord Rama,Male,Indian,-
Shrirang,Lord Vishnu,Male,Indian,-
Shriranga,Lord Vishnu,Male,Indian,-
Shriranjan,Lord Vishnu,Male,Indian,-
Shriranjani,Radha,Female,Indian,-
Shrish,Lord Vishnu,Male,Indian,-
Shrisha,Lord Vishnu,Male,Indian,-
Shrishti,Earth,Female,Indian,-
Shristhi,Creation; Remembrance,Female,Indian,-
Shristi,Universe,Female,Indian,-
Shristih,Creation,Female,Indian,-
Shrita,Goddess Lakshmi,Female,Indian,-
Shritama,Pray,Female,Indian,-
Shritan,Lord Vishnu,Male,Indian,-
Shrivali,Goddess Laxmi,Female,Indian,-
Shrivalli,Goddess Lakshmi,Female,Indian,-
Shrivani,Divine Speech,Female,Indian,-
Shrivara,Vishnu,Male,Indian,-
Shrivarah,Lord Vishnu,Male,Indian,-
Shrivardhan,Lord Vishnu; Lord Shiva,Male,Indian,-
Shrivas,Lord Vishnu,Male,Indian,-
Shrivasa,The Abode of the Goddess Shri,Male,Indian,-
Shrivastava,Lord Vishnu,Male,Indian,-
Shrivatsa,Lord Vishnu,Male,Indian,-
Shrivatsav,Lord Vishnu,Male,Indian,-
Shrividhya,Goddess Durga,Female,Indian,-
Shrividya,Goddess Durga,Female,Indian,-
Shriya,Prosperity,Female,Indian,-
Shriyadita,Sun,Male,Indian,-
Shriyadita,Sun,Female,Indian,-
Shriyan,Lord Vishnu,Male,Indian,-
Shriyans,Wealth,Male,Indian,-
Shriyansh,Wealth and Success,Male,Indian,-
Shriyanshi,Part of God,Female,Indian,-
Shroff,N/A,Male,Indian,-
Shrot,N/A,Male,Indian,-
Shruit,Vedas,Female,Indian,-
Shruja,To Love,Female,Indian,-
Shrujan,N/A,Male,Indian,-
Shrujana,Creative and Intelligent Girl,Female,Indian,-
Shrujeshwari,Goddess of Creativity,Female,Indian,-
Shrushti,Nature,Male,Indian,-
Shrusti,World,Female,Indian,-
Shrusti,World,Male,Indian,-
Shruta,Heard; Knowledge,Female,Indian,-
Shrutadeva,With Divine Knowledge,Female,Indian,-
Shrutadevi,Goddess of Knowledge; Goddess Sarasvati,Female,Indian,-
Shrutakeerti,Goddess Laxmi,Female,Indian,-
Shrutakeerti,Renowned; Reputed,Male,Indian,-
Shrutaly,Lyrics; Musical Notes,Female,Indian,-
Shrutashrava,Goddess Durga,Female,Indian,-
Shrutavati,Famous; Well Known,Female,Indian,-
Shruthi,Lyrics,Female,Indian,-
Shruthi,Vedic Texts,Male,Indian,-
Shruthika,Lord Parvati,Female,Indian,-
Shruti,Hearing; Veidik Text; Expert in Vedas,Female,Indian,-
Shrutik,N/A,Male,Indian,-
Shrutika,Not None,Female,Indian,-
Shrutuja,N/A,Female,Indian,-
Shubam,Good Wish; Shubha,Male,Indian,-
Shuban,Arrival of Fortune; Name of Lord Ganesha,Male,Indian,-
Shubendra,Lord of Virtue,Male,Indian,-
Shubh,Fortunate,Male,Indian,-
Shubha,Auspicious,Male,Indian,-
Shubha,Auspicious,Female,Indian,-
Shubhaange,N/A,Female,Indian,-
Shubhada,Giver of Luck,Female,Indian,-
Shubhakara,Beneficent,Male,Indian,-
Shubhakari,Beneficent,Female,Indian,-
Shubhaksh,Lord Shiva,Male,Indian,-
Shubham,Auspicious; Lucky,Female,Indian,-
Shubham,Auspicious,Male,Indian,-
Shubhamayi,Full of Splendor; Beautiful,Female,Indian,-
Shubhan,One who is Auspicious,Male,Indian,-
Shubhang,Handsome,Male,Indian,-
Shubhangi,Handsome,Female,Indian,-
Shubhani,N/A,Female,Indian,-
Shubhankar,Auspicious,Male,Indian,-
Shubhaprada,Granter of Auspicious Things; Goddess Lakshmi,Female,Indian,-
Shubhash,N/A,Male,Indian,-
Shubhashis,Blessing,Male,Indian,-
Shubhavi,She who does Good,Female,Indian,-
Shubhay,Blessing,Male,Indian,-
Shubhayu,Whose Age is Good,Male,Indian,-
Shubhendra,Blessing,Male,Indian,-
Shubhendu,Lucky; Moon,Male,Indian,-
Shubhi,Good Luck,Male,Indian,-
Shubhi,Good Luck,Female,Indian,-
Shubhika,Excellent or Great,Male,Indian,-
Shubhika,A Garland of Auspicious Flowers; Excellent or Great,Female,Indian,-
Shubho,Auspicious,Male,Indian,-
Shubhojit,Handsome,Male,Indian,-
Shubhra,White; The Ganga,Female,Indian,-
Shubhra,Radiant; Pure; Pure White,Male,Indian,-
Shubhranshu,The Moon,Male,Indian,-
Shubhratho,The Moon,Male,Indian,-
Shubhrita,N/A,Female,Indian,-
Shubhung,Beautiful,Male,Indian,-
Shubnit,A Nice Day,Male,Indian,-
Shuchaye,Chaste,Male,Indian,-
Shuchi,Pure,Male,Indian,-
Shuchi,Pure,Female,Indian,-
Shuchika,Sacred,Female,Indian,-
Shuchita,Purity,Female,Indian,-
Shuddha,Purified,Male,Indian,-
Shuddhashil,Well-born,Male,Indian,-
Shuddhi,Goddess Durga,Female,Indian,-
Shudra,The Caste of Servants and Labourers,Male,Indian,-
Shuhul,Kind,Male,Indian,-
Shuhul,Kind,Female,Indian,-
Shuja,Brave; Bold; Valour,Male,Indian,-
Shuk,A Parrot,Male,Indian,-
Shuki,Bright; Quick-witted,Female,Indian,-
Shukla,Lord Shiva; Lord Vishnu,Male,Indian,-
Shukla,Goddess Saraswati,Female,Indian,-
Shuklaa,N/A,Male,Indian,-
Shukra,The Planet Venus. the Word Means Semen or Sexual Secretions,Male,Indian,-
Shukti,Pearl-oyster,Female,Indian,-
Shuktij,Pearl,Male,Indian,-
Shulabh,Easy,Male,Indian,-
Shuladhara,Goddess Durga,Female,Indian,-
Shulandhar,Lord Shiva,Male,Indian,-
Shulin,Lord Shiva,Male,Indian,-
Shulini,Goddess Durga,Female,Indian,-
Shulka,Goddess Saraswati,Female,Indian,-
Shumail,N/A,Male,Indian,-
Shuna,Lord Indra,Male,Indian,-
Shunam,N/A,Male,Indian,-
Shundori,N/A,Female,Indian,-
Shura,Lord Shiva; Defender of Man,Male,Indian,-
Shurpali,N/A,Male,Indian,-
Shushil,Pleasant,Male,Indian,-
Shushila,True Beauty and Kindness; A Lover of Good; Genuine and Caring,Male,Indian,-
Shushila,True Beauty and Kindness; A Lover of Good; Genuine and Caring,Female,Indian,-
Shushma,Fragrant,Female,Indian,-
Shushmi,Wind,Female,Indian,-
Shushru,N/A,Male,Indian,-
Shushruth,Doctor of Gods,Male,Indian,-
Shutimati,A River; Having Oyster Shells,Female,Indian,-
Shutradevi,Goddess Saraswati,Female,Indian,-
Shuvom,N/A,Male,Indian,-
Shuvro,White,Male,Indian,-
Shvant,Placid,Male,Indian,-
Shveni,White,Female,Indian,-
Shveta,White,Female,Indian,-
Shvetajin,The Moon,Male,Indian,-
Shvetambar,Lord Shiva,Male,Indian,-
Shvetang,Fair Complexioned,Male,Indian,-
Shvetank,Having a White Mark,Male,Indian,-
Shvetanshu,Moon,Male,Indian,-
Shvetashva,Goddess Name,Female,Indian,-
Shvetashva,Goddess Name,Male,Indian,-
Shvetavah,Lord Indra,Male,Indian,-
Shveti,White; River,Female,Indian,-
Shvetparn,Glorious,Male,Indian,-
Shvetya,White,Male,Indian,-
Shviti,Whiteness,Female,Indian,-
Shwas,Breath,Male,Indian,-
Shweeta,Bright; White,Female,Indian,-
Shweta,White,Female,Indian,-
Shwetambar,One who Wearswhite Clothes,Male,Indian,-
Shwetambri,Goddess Saraswati,Female,Indian,-
Shwetank,Pure,Male,Indian,-
Shwetbhanu,Moon,Male,Indian,-
Shwetha,White,Female,Indian,-
Shwetika,White,Female,Indian,-
Shwitaan,Moon,Male,Indian,-
Shwiti,Fairness,Female,Indian,-
Shwitil,God,Female,Indian,-
Shyaam,N/A,Male,Indian,-
Shyaamaa,White,Female,Indian,-
Shyaamaka,N/A,Female,Indian,-
Shyaamal,Lord Indra,Male,Indian,-
Shyaamali,N/A,Female,Indian,-
Shyam,Dark Blue; Black; Lord Krishna,Male,Indian,-
Shyama,The Dark,Male,Indian,-
Shyama,Dark as Cloud; Goddess Kali,Female,Indian,-
Shyamak,Lord Krishna,Male,Indian,-
Shyamakant,Lord Shiva,Male,Indian,-
Shyamal,Dusky,Female,Indian,-
Shyamal,Black; Dark Blue,Male,Indian,-
Shyamala,Dusky,Female,Indian,-
Shyamali,Dusky,Female,Indian,-
Shyamalika,Dusky,Female,Indian,-
Shyamalima,Dusky,Female,Indian,-
Shyamang,Dark Bodied,Male,Indian,-
Shyamangi,Dark-complexioned,Female,Indian,-
Shyamani,N/A,Female,Indian,-
Shyamantak,Lord Krishna,Male,Indian,-
Shyamari,Dusky,Female,Indian,-
Shyamasri,Dusky,Female,Indian,-
Shyamayan,Dark Colored,Male,Indian,-
Shyambabu,N/A,Male,Indian,-
Shyamini,A Creeper with Dusky Leaves,Female,Indian,-
Shyamlata,A Creeper with Dusky Leaves,Female,Indian,-
Shyamsundar,Lord Krishna,Male,Indian,-
Shyamsunder,Lord Krishna,Male,Indian,-
Shyann,Fighter,Female,Indian,-
Shyavak,Brown,Male,Indian,-
Shyeti,White,Female,Indian,-
Shyla,Goddess Parvati,Female,Indian,-
Shylaja,Same as Shylaja; It the Name of Goddess Parvati,Male,Indian,-
Shyma,Sister if Prophet Mohammed,Female,Indian,-
Si nghajit,Defeater of Lion,Male,Indian,-
Si raj,Lamp,Male,Indian,-
Sia,Moving; Help; Light; Glow,Female,Indian,-
Siamak,Silver Flame,Male,Indian,-
Siana,Wise,Female,Indian,-
Siara,Pure; Holy,Female,Indian,-
